,NPS
78707,0
76583,1
421,0
66479,1
88004,0
81825,0
10368,0
33855,0
6961,0
33595,0
80167,0
19642,0
59455,1
65484,0
24694,0
23730,0
49116,1
30993,1
55989,0
15586,0
42393,0
69219,0
81516,0
39743,0
58196,0
62858,0
67927,0
63519,0
66910,1
70176,0
73191,0
85409,0
87154,0
20499,0
75316,0
58307,0
11006,1
52885,0
84086,0
37354,0
79065,0
31476,0
43302,0
55226,0
43437,0
51911,0
11521,0
59138,0
82064,0
14078,0
70576,0
60740,1
63029,0
15540,0
87183,1
75152,0
17072,1
45850,0
66169,0
5768,1
38277,1
1001,0
34580,0
61737,0
64669,0
37571,0
21603,0
33721,0
49318,0
45971,0
58516,0
8004,0
21698,0
44562,0
56047,0
74440,0
29717,0
12200,0
37757,0
872,0
11484,0
29384,0
81039,0
61400,1
22648,1
33191,0
23125,1
5651,0
30404,1
54222,0
44477,0
46039,1
43751,0
12049,0
63575,0
8922,0
69537,0
63612,1
15528,0
76283,1
81002,0
68504,0
55471,0
35247,1
44486,0
22621,0
57067,0
18155,0
59516,0
29437,0
74179,0
28289,0
56324,0
80266,0
24672,1
76706,0
70413,0
31580,0
27509,0
62139,1
7273,1
25352,0
61118,0
17658,0
29147,0
80570,0
79616,0
56264,0
59282,1
18210,0
12518,1
19433,0
65973,0
68565,0
1671,0
23054,0
56527,0
40977,1
38648,0
51257,0
43954,1
20116,0
47008,0
14528,0
31605,0
15331,0
88677,0
38563,0
22276,0
86111,0
33155,0
31798,0
60285,0
40104,1
39849,0
22700,0
32613,0
84335,0
4202,0
37765,0
80103,0
62619,0
60855,0
146,0
5041,0
12210,0
1134,0
67300,0
5729,0
57717,0
31460,0
56048,0
2943,1
47249,0
63846,0
7909,0
81874,0
81548,1
53975,0
70648,0
47607,0
7215,0
80759,0
54439,0
81041,0
65043,1
64438,1
29192,0
17507,0
63615,0
55003,0
83743,0
27933,0
62350,0
48426,0
48555,0
4108,0
19668,1
76720,0
43120,0
22381,1
8118,0
48414,0
47086,0
15820,0
33893,0
79788,0
20653,0
86839,0
86504,0
38805,0
54484,0
76694,0
60761,0
66403,1
48481,0
12100,0
2692,0
22848,0
84536,0
86079,0
58618,0
14505,1
61579,0
62771,0
85198,0
16995,0
41104,0
51986,0
18374,0
23664,1
70566,0
25538,0
63369,0
77244,0
15427,0
27715,0
70821,0
40171,1
5053,0
56372,0
63807,0
57454,0
39652,0
3866,0
29343,1
61368,0
23096,0
47168,0
29061,0
21709,0
46865,0
54228,1
5405,0
45505,0
66753,0
59375,0
41255,0
1135,1
88130,0
33238,0
28635,0
68941,0
62917,0
32629,0
2609,0
22241,0
50289,0
61874,0
19682,0
7770,0
3472,0
15110,0
86366,0
52560,0
55846,0
44864,0
77813,0
25165,0
29516,0
19724,1
26263,0
25117,1
67519,0
19046,0
33970,1
84983,0
32843,0
76297,0
77132,0
21610,0
25779,0
79476,1
28963,0
73410,0
57914,0
61912,1
75773,0
62625,0
37243,0
7410,1
11307,0
8864,0
69687,0
83768,0
49259,0
80243,0
2435,0
51300,0
79026,0
20671,0
47091,0
3391,0
48740,0
29097,0
22240,0
67956,0
76989,0
41667,0
23386,0
69589,0
13354,0
25556,0
88466,0
56894,0
21497,0
12867,0
7118,1
27167,0
13449,0
19094,0
44451,0
37380,0
41596,1
20140,0
13445,0
37779,0
607,0
58477,0
66555,1
2498,0
81589,0
31212,0
36571,0
9931,0
3694,0
19480,0
85869,0
78413,0
49809,0
4344,0
69815,0
73900,0
74260,0
67924,0
33518,1
67301,1
36503,0
87630,0
84521,0
73132,0
51312,1
29737,1
11928,0
42797,0
65545,0
38634,1
66897,0
83320,0
36018,0
14483,0
82675,1
22928,0
46009,0
33194,0
79380,1
64780,0
24781,1
1467,0
80094,0
6852,0
83009,0
47698,0
88431,0
52993,0
75700,1
13882,0
42854,0
41898,1
43145,1
14701,0
17665,0
17388,0
14884,0
81651,1
45287,0
10658,0
18925,1
57060,0
64717,1
85855,0
3748,1
45812,0
33055,0
66804,0
63923,0
37855,0
722,1
21523,1
13447,0
76551,0
38655,1
62885,0
47553,0
61,0
67566,0
77612,0
82805,0
50808,0
33992,0
42035,0
10701,0
14131,0
33544,0
64532,0
48108,0
19670,0
32563,0
14693,0
57036,0
54123,0
60156,0
38425,0
17022,1
35874,0
88079,0
57208,1
46874,1
42622,0
85143,0
45534,0
28946,0
88125,0
71391,0
82986,0
65564,0
9094,1
83579,0
38281,0
18323,0
76005,0
82403,0
60925,0
54143,0
54246,0
12835,0
65618,0
765,0
14831,0
62571,0
46842,0
19238,1
30225,0
31481,0
55211,0
71689,0
22435,1
38536,1
16188,0
77058,1
86526,0
42480,0
57961,0
49283,0
43901,1
10710,0
17684,0
2628,0
77699,0
88161,1
40916,0
36878,1
26649,0
41723,0
34460,0
25894,1
83497,1
75323,0
87626,0
27743,0
72928,0
55774,0
72993,0
68178,0
88486,0
37104,0
78401,0
73711,0
9870,0
29898,1
18904,0
44027,0
70800,0
44020,0
77106,0
73565,0
86312,1
29775,0
42103,0
84856,0
6012,0
72844,0
1286,0
87535,0
66362,0
35242,0
37594,0
25192,1
86115,0
26335,0
78602,0
85411,0
21876,0
67117,0
30457,1
53,0
76704,0
85069,0
36180,0
47728,0
36459,1
20844,0
33564,1
3008,0
24184,1
31123,0
2183,0
59797,0
38538,0
9969,0
53601,0
22659,0
51018,0
56715,0
36604,0
7402,0
74029,0
28228,0
45774,0
38817,0
61968,0
81036,0
19272,0
65604,1
55545,0
80413,1
85856,0
47568,0
77691,0
76328,0
61480,0
74314,0
17839,1
7001,0
69383,0
42455,0
78278,0
25354,0
40973,0
34361,1
35601,1
52277,0
80848,0
11617,1
8186,0
18754,0
28328,0
64277,0
50567,0
21152,0
57232,0
66508,0
26779,0
37860,0
56740,0
52959,1
64103,0
53416,0
15609,0
14118,0
5737,0
20472,0
27131,0
81052,0
40177,0
85598,0
61066,0
80808,0
48304,1
46094,0
6759,0
26028,0
73742,1
24412,0
17283,0
78726,0
39087,1
42389,0
76585,0
18972,1
65059,0
620,0
14676,0
32204,0
11182,0
13451,1
35231,0
76427,0
29136,0
65672,1
9293,0
25845,0
11695,0
81901,0
40230,0
27219,1
54722,0
66361,0
6627,0
16931,0
37747,0
79263,0
61650,0
45836,0
36637,1
16513,0
62679,0
19200,0
9153,0
78812,1
80171,0
53266,0
21517,0
19258,0
22146,0
60154,0
917,0
84119,0
9711,0
48097,0
26852,0
42194,0
68627,0
4592,1
48202,0
51447,0
5643,0
29536,0
41830,0
16730,0
3521,0
70313,0
54886,0
28462,0
42775,0
71160,0
43198,0
816,0
24471,0
16112,1
30945,0
69090,0
85963,0
47186,0
64801,0
2632,0
87332,0
65341,0
4197,0
79934,0
4157,0
83542,0
43616,1
22337,1
56814,1
36680,0
10014,0
24402,0
19186,0
12464,0
56604,0
84403,0
26116,0
24416,0
38423,1
69557,0
36057,0
76845,0
73095,0
22266,0
49693,0
79591,0
29686,1
2959,0
10546,0
38333,0
76048,0
21743,1
18831,1
48323,0
44011,0
34076,1
60875,0
60697,0
21975,0
69345,0
75974,0
70445,0
48654,0
29734,0
67949,0
33633,1
33941,0
31375,0
5363,0
84725,0
79779,0
87914,0
6117,0
65767,0
54562,0
43787,0
23310,0
34521,0
8770,0
79307,0
46252,0
12374,0
66540,0
32852,0
43388,0
6673,0
25715,0
43796,0
40005,0
38654,0
42519,0
77512,1
82295,1
17814,0
34220,0
2531,0
33630,0
75580,1
74312,0
33832,1
30327,0
26584,0
2113,0
36476,0
65732,0
20723,0
39654,0
78732,0
5666,0
37769,0
2607,1
72236,0
629,0
2634,0
14197,0
6155,0
258,0
85416,0
24930,1
58706,0
85382,0
81143,0
28890,1
21791,0
62806,0
31264,0
193,0
22640,0
56504,0
28529,0
47302,0
48832,0
40166,0
1952,1
61453,1
81574,0
16654,0
30735,0
5558,0
29243,0
26947,0
25752,0
11468,0
56755,1
31824,0
62017,0
72189,0
50713,0
72212,0
79370,0
73178,0
27761,0
35080,1
32364,0
84451,0
73516,0
5372,0
35627,1
25984,0
46135,0
27125,1
80829,0
50682,1
8581,0
38048,0
61884,0
21405,1
87120,0
80361,0
55056,0
41545,0
50175,0
68488,0
28478,0
36661,0
25505,0
58162,0
79814,0
88409,0
5698,0
14817,1
44675,0
23375,0
12980,0
77762,0
52133,1
31570,0
6130,0
17905,0
50444,0
71454,0
4652,0
41858,0
31843,0
54661,0
20197,0
27696,0
78515,0
56343,0
14434,0
55347,0
27972,0
69862,0
47614,1
82619,0
47691,0
64875,0
78479,0
15397,1
71644,0
20358,0
75072,0
859,1
35525,1
32940,0
66618,0
1039,0
47452,1
78197,0
60103,0
3504,0
36642,0
64315,1
25934,0
85225,0
46190,0
17064,0
63047,0
88284,1
39205,1
47480,0
64339,0
70412,0
67944,0
34990,0
68751,0
34062,1
81991,0
36071,1
45221,0
18812,0
81937,0
46232,0
78215,0
87284,0
5342,0
11304,0
28948,0
17464,0
6991,0
70261,0
21404,0
84025,0
15732,1
79827,0
71354,0
18629,0
58710,0
72308,0
69622,0
10641,0
46522,1
17278,0
83959,0
13958,0
16812,0
46816,1
35139,0
31144,0
17448,0
54917,0
8174,0
40894,0
79700,0
29241,0
81983,0
52550,0
40615,0
53663,0
43915,1
64025,0
55010,0
30387,0
13389,0
61864,0
82859,0
87855,0
6908,0
34668,0
38606,0
37447,0
14011,0
1133,0
62573,0
46918,0
13522,0
88023,0
41854,0
49325,0
24905,1
49023,0
78319,0
758,0
83119,1
47927,0
29481,0
10112,0
36370,1
68096,0
26246,0
5819,0
5778,0
29127,1
4084,0
71368,0
35673,0
86421,0
82238,0
68795,0
71264,1
19163,1
12683,0
83838,0
40781,0
44446,0
73853,0
65802,0
86207,0
35156,1
54144,0
47643,1
76998,0
30493,0
12968,1
78366,0
46426,0
43818,0
72859,0
56698,0
35915,0
16495,0
11974,1
48103,0
67993,0
38295,0
24473,0
46735,0
84164,0
28349,0
57203,0
62970,0
1153,0
14602,0
52234,0
47630,1
88144,0
52468,0
79013,0
62326,0
27377,0
12189,0
39537,0
50764,0
5810,0
85489,0
25615,0
39591,0
49068,1
51350,0
86559,0
59721,0
39314,0
31000,0
44519,1
33058,1
53664,1
12978,1
85065,0
3349,0
60440,0
62810,0
45390,0
20793,0
65611,0
63663,0
16554,0
69972,0
25041,0
75350,0
21940,0
18794,0
44205,0
36408,0
73271,0
5144,1
28863,0
246,0
33695,1
15506,0
59279,0
83283,0
14534,0
88162,0
7357,0
8154,0
33404,0
75233,0
46310,0
34476,0
66490,0
60724,0
76348,0
38825,0
69742,0
36576,0
5134,0
35824,1
23369,0
24300,0
52785,0
8462,1
43046,0
32063,0
54959,0
53456,0
44825,0
1917,0
28360,0
30657,0
47244,0
70115,0
20037,1
9456,0
20969,0
29208,0
52044,0
68491,1
47753,0
38937,0
83076,0
37613,0
58511,0
52316,0
1464,0
10616,0
19491,1
42250,0
42075,0
58044,1
54487,0
60058,0
30096,0
60670,0
62824,0
36044,0
5848,0
79726,1
75726,1
36876,0
46778,0
14820,0
87529,1
8376,0
19597,0
69172,0
3123,1
86017,0
28180,1
64832,0
4193,1
61889,1
63942,1
3350,0
64128,0
10154,0
63984,0
8575,0
17027,0
71014,0
4876,0
82455,0
70725,0
12912,0
88380,0
8342,1
48799,0
48096,0
35527,0
31269,0
10252,0
48957,0
64389,0
74541,0
56751,0
10270,0
40964,0
13523,0
39979,0
16030,0
23098,0
52279,0
70000,0
44248,0
646,0
61135,0
8849,0
59784,0
24609,0
53957,0
2128,0
14432,0
85852,0
29031,0
56346,0
82535,0
72652,0
45247,0
22920,0
22812,0
1325,0
70898,0
39329,0
56214,1
59787,0
88053,1
61303,0
10107,0
49290,0
53033,0
16343,0
27175,1
40526,0
27116,0
10584,0
37388,0
35648,1
25610,0
18671,0
55652,0
64379,0
2583,1
16915,1
13594,0
7912,0
24914,0
42326,0
69713,0
86360,0
51096,0
62763,0
62140,0
48214,0
5697,1
28578,0
87923,0
11890,1
14754,0
55004,0
69206,0
39534,0
46002,0
65440,0
59121,0
66586,0
2035,0
55207,0
72256,0
20509,0
57512,0
36534,0
29591,0
74332,0
7113,0
24280,0
32434,0
60286,0
84748,0
56437,0
32666,0
11828,0
3879,0
74225,0
37583,0
74664,0
43739,0
74364,0
5989,0
5474,0
25872,0
25700,0
19852,0
71937,0
2974,0
22100,0
45360,1
43097,0
49985,0
68839,0
22047,0
8052,0
38409,0
72566,0
62780,1
13039,0
56547,0
73342,0
48382,0
64569,0
49307,1
67277,0
2494,0
44174,0
65298,0
19897,1
75207,0
10999,0
10904,0
71795,0
72741,0
460,0
56155,1
26227,0
9902,0
21491,0
15344,0
48084,0
27066,0
10391,0
81985,0
49070,1
51959,1
66031,0
4898,0
87099,0
82026,1
30330,0
29168,0
76573,0
52759,0
39816,1
45566,0
78223,0
84339,0
50677,0
44900,0
32653,0
38127,0
61005,0
9093,0
37110,0
73607,0
3908,0
48912,0
64683,1
62177,0
26818,0
56874,0
66928,0
62744,0
71352,1
31418,0
81188,0
4670,0
31858,0
79121,0
74398,0
51641,0
23770,0
9632,0
2540,0
17381,0
81389,0
55045,0
83697,0
69561,0
37563,0
18152,1
77032,0
28580,0
14020,0
6930,0
75728,0
86108,0
42355,0
82971,0
28183,0
56383,0
68958,0
32943,0
9477,0
42553,0
20543,1
26587,0
7457,0
79661,0
13911,1
74674,0
7268,0
37729,0
4791,0
12780,0
84354,0
39722,1
81812,0
50969,0
68981,0
1916,1
32828,1
84758,1
49483,0
4541,0
65525,0
41384,0
35832,0
25062,0
36905,1
71785,0
55405,1
51004,0
26108,0
53898,0
24350,0
14930,0
3914,0
16342,0
52855,1
6021,1
13996,0
9633,0
85782,0
35995,0
39022,1
48172,0
15531,0
44848,0
68617,0
1703,0
23387,0
32232,0
107,1
16899,0
70008,0
4055,1
34286,0
32674,0
31954,0
87814,1
42830,0
51470,1
87759,1
41905,1
85591,0
571,1
18907,0
15914,1
43700,0
9841,0
70201,0
75953,1
5829,0
73346,0
5176,0
34827,0
45929,0
83237,0
11785,0
13315,0
17694,0
88332,0
10201,0
20375,1
47789,0
31521,0
71429,0
71684,0
65194,0
33276,0
81268,0
140,0
63012,0
24971,1
42863,0
80982,0
62930,0
79623,0
30819,0
10912,0
17929,0
65248,0
74069,0
79090,0
46157,0
129,0
24293,0
14851,0
57379,0
84816,0
65915,1
21777,0
28156,0
78823,1
23867,0
88647,0
83515,1
13579,0
176,0
1058,1
4149,0
8640,0
66717,0
11633,0
87974,1
71886,0
69423,0
67683,0
56900,0
63414,1
2636,1
71649,0
86645,0
74375,0
58817,0
80785,1
75148,0
41594,1
26514,0
70247,0
66779,0
54030,0
8423,0
3112,0
45609,0
15737,1
20665,0
85281,0
16279,0
18606,0
53980,0
68697,1
85118,0
86201,0
22492,1
11142,0
74732,0
32802,0
28502,0
16663,0
40499,0
14292,1
54903,0
8750,0
37092,1
2543,0
60117,0
38841,1
22176,0
34021,0
1392,0
13170,0
70694,0
58021,1
30963,1
24429,0
85686,0
51502,0
7076,0
29816,0
19187,0
60017,0
67455,0
75803,0
48159,0
87095,1
42991,0
7928,0
12655,0
62767,1
30072,0
42747,0
61966,0
74867,0
291,0
80138,0
23300,0
68415,0
71557,0
7845,0
46697,0
70088,0
62252,1
38012,0
87594,0
71506,0
39195,0
86576,0
24926,0
63087,0
75441,0
47383,0
18065,0
70452,0
60379,0
59010,0
59421,0
21885,0
11826,0
63263,0
65896,0
83499,0
6720,0
52149,0
72207,0
161,0
83199,0
41915,0
68014,0
51253,0
10915,0
3890,0
32821,0
43924,0
79324,1
61298,0
23284,0
73230,0
8073,0
41256,0
17801,0
78135,1
2131,0
30769,0
65420,0
73941,0
36831,0
38419,1
35114,0
60152,0
33519,0
37558,0
15865,0
86644,0
82836,0
41715,0
54794,0
24858,0
51066,0
75834,1
66301,0
35303,0
79688,0
25457,0
51083,0
22931,1
43873,1
26683,0
31937,1
71417,0
10817,0
84558,0
78663,1
85147,0
47991,0
39773,1
3732,0
53421,1
34699,0
76752,0
51613,0
25246,0
68177,1
27019,1
24807,0
40858,0
26120,0
45200,0
55409,0
14216,0
20347,0
3708,1
80180,0
17919,0
79742,0
53511,0
33800,0
51483,0
14523,0
83826,0
11155,0
27921,0
55658,0
34162,1
43226,0
34581,0
80924,0
59773,0
33752,0
33915,0
59843,0
9702,0
29575,0
75279,0
17348,0
77863,0
72966,1
5321,0
58387,1
46005,0
827,0
67572,0
4792,0
30736,0
40580,0
30880,0
86854,0
39423,0
896,0
67660,0
43142,0
46946,0
9062,0
42487,0
19387,0
80987,0
47802,0
85749,0
61092,0
73329,0
40096,0
80054,1
87954,0
30803,0
68226,0
22159,0
75584,0
50193,0
22450,0
45612,0
73083,0
74672,0
20345,0
2419,0
74503,0
12614,0
88471,0
19144,0
10228,1
26474,0
11561,0
9022,1
64930,0
45428,0
64345,0
24118,0
72948,0
23847,1
38638,0
11886,0
42458,0
54099,0
6396,0
11725,0
24094,0
42756,0
29954,0
28551,0
63533,0
48934,1
77785,0
29380,0
854,0
36486,0
22768,0
75116,0
27020,0
48284,0
63130,1
36063,0
22092,1
67028,1
9913,0
59425,0
25511,0
29576,0
35145,0
76771,0
11082,1
74713,0
51766,0
46962,0
62220,0
4414,0
24399,0
10569,0
66007,0
70331,0
19140,0
46533,0
5413,0
49544,0
18470,0
69473,0
88129,0
49376,0
86369,0
65870,0
78553,0
17809,0
15435,0
86301,0
46375,0
29401,1
66114,1
65284,1
73127,0
15613,0
30984,0
29388,0
73587,0
15993,0
17044,0
60514,0
13021,1
22906,0
57284,0
67876,0
60995,0
61081,0
62775,0
18949,0
17981,0
69096,0
21602,0
84497,0
74782,1
74162,0
7481,0
44667,0
85607,0
60022,0
791,0
55929,0
45987,0
38254,0
55606,0
81544,0
52769,0
39134,0
59942,0
78157,0
87016,0
42223,0
19690,0
74304,0
70165,1
60443,1
87249,0
45965,1
12014,1
70973,0
31058,0
81562,0
76486,0
50559,0
56250,0
19924,0
26871,0
58946,0
26340,0
28540,0
28192,0
73297,0
86892,0
55745,0
69990,0
52382,0
80545,1
14263,0
18709,0
41813,0
31300,0
84400,0
57484,0
71686,0
87942,1
48662,0
27934,1
28507,0
9176,0
43671,0
18720,0
12567,0
50910,0
22164,1
36162,0
18195,1
10823,0
49554,0
12008,0
67421,0
70053,1
37275,0
24391,0
16494,0
334,0
31492,1
14697,0
23536,1
65826,0
35782,0
74178,0
28242,0
11954,0
16633,0
3198,0
53574,0
73502,0
28434,0
6885,0
31143,0
33305,0
23276,0
87772,0
48151,0
25405,0
80869,0
40612,0
70755,0
52701,0
23166,0
61170,0
39138,0
71781,0
57606,0
22834,0
21926,0
15728,0
74433,0
67807,0
82612,0
29062,0
74568,0
72127,0
58418,0
66833,0
77664,0
84196,1
85236,0
34677,0
72508,0
21916,1
8361,0
10819,0
48390,0
64437,1
29489,0
65982,0
86334,0
64840,0
12227,1
84092,0
19586,0
34451,0
2076,0
26465,0
49756,0
86620,0
61701,0
35053,0
35465,0
85388,0
54710,1
118,0
2519,1
37685,1
38966,0
74844,0
53515,0
81730,0
19705,0
81140,0
720,0
67538,0
21890,0
62577,1
18687,0
8400,0
38657,0
57696,0
11442,0
79911,0
84460,0
46116,0
48007,1
9826,0
24867,0
22831,0
83287,0
61248,0
26413,0
4808,0
61741,0
65159,0
30871,0
46249,0
72137,0
21471,0
56142,1
6853,0
56530,0
40423,1
64676,1
61302,0
82635,0
50952,0
18776,0
28022,0
35180,0
59964,0
47670,0
62172,0
9992,1
45822,0
22814,0
26974,0
81916,0
46293,0
69738,0
31245,1
81565,1
60149,0
53112,0
851,0
31286,0
47227,0
60878,1
60258,0
87086,0
23187,0
18341,0
73355,0
52487,1
59040,0
1456,0
20486,0
18745,0
65386,0
25071,0
52772,0
3749,0
55316,1
60754,1
3944,0
72422,0
57883,0
1837,0
80809,0
78269,0
21350,0
20192,0
14978,0
27702,1
87550,0
26426,0
8531,0
15589,0
4788,1
78460,0
36161,0
25542,0
5923,0
45945,0
24820,0
64335,0
47891,0
63991,0
64738,0
42365,0
22618,0
57625,0
79463,0
43978,0
68382,1
11423,0
3495,0
81120,1
17211,1
582,0
78302,0
13171,0
62021,0
48690,1
24164,0
14664,0
30571,1
51627,0
75492,0
27311,0
40545,0
39327,0
27624,0
48494,0
51232,0
27124,0
33991,1
67655,0
86525,0
26189,0
12350,0
36452,0
45301,0
76084,0
19752,0
83480,0
14645,0
47150,0
52704,0
16253,0
62890,0
19619,1
67699,0
17825,0
19866,0
15033,0
26909,1
21461,0
1926,0
20133,0
46266,0
19179,0
12600,0
65156,0
49317,0
1921,0
86407,0
8392,0
27352,0
18257,0
52281,0
77325,0
31893,0
63402,0
85299,1
23877,0
27829,0
13998,1
54175,0
57147,0
46156,0
12020,0
72553,0
72130,0
74528,0
88491,0
28650,0
46930,0
30089,0
77221,0
20177,0
10714,0
57225,0
49300,0
25685,1
63718,0
60666,0
54633,0
51926,0
48087,0
64916,0
31914,0
46006,0
13839,0
9682,0
59707,0
53026,0
70660,0
80202,0
62065,0
71366,0
28677,0
53365,0
82349,0
26766,0
82394,0
78498,0
3366,0
74582,0
83334,1
14853,0
19419,0
54071,0
56618,0
47666,0
48443,0
85483,0
34764,1
3508,0
39259,0
20187,0
54006,0
51685,0
42832,0
18067,0
16760,0
58471,0
19263,0
42429,1
31560,1
35223,0
52123,0
47117,0
42018,0
81533,0
58542,0
51555,0
32041,0
50036,0
6626,0
24667,1
11501,0
28968,0
29763,0
75253,0
76908,0
73716,0
18846,1
21002,0
7742,0
62793,0
9556,0
29179,0
65445,0
50373,0
31077,1
75749,0
81474,0
86189,0
13750,0
83373,0
78358,0
67041,0
50560,0
469,1
53619,0
46950,0
31857,1
61670,0
4685,0
66611,0
60395,0
59352,1
2116,0
49800,1
82756,0
8135,1
76997,0
58009,0
609,0
86321,0
44345,0
2883,0
57133,0
64386,1
38938,0
42901,1
69741,0
52941,0
26908,1
81627,0
35042,0
39926,0
32498,0
16774,1
66676,0
50680,0
5894,0
54617,0
48116,0
76298,0
28758,0
48592,0
33464,1
26874,0
18890,1
59652,0
70122,0
15642,0
71748,0
84794,0
12682,1
76159,0
1585,1
43239,0
83109,0
68872,0
70846,1
23475,0
21161,0
17226,0
17328,0
31110,0
41807,1
57026,0
25835,0
85282,0
87995,0
69598,0
20209,0
66552,0
58345,0
50400,0
36666,1
86815,0
8509,0
46403,1
26951,0
47598,0
2693,0
24341,1
22327,0
85838,0
80789,0
85510,0
53825,1
29007,1
87560,0
55967,0
65001,0
80336,0
46558,0
60250,0
11330,0
86268,0
88637,0
34954,0
69905,0
34635,0
78320,0
80029,1
52311,0
20517,0
6063,1
30844,0
71465,0
64866,0
56556,0
23385,1
75211,0
15221,0
25089,0
34035,0
49777,0
17423,0
58874,0
64513,0
55613,0
74150,0
35121,0
5277,0
45485,0
22555,0
28047,0
46314,0
79395,0
56216,0
60953,0
27241,0
47989,0
88680,0
37142,0
75114,0
10504,0
37900,0
25445,0
60779,0
40592,0
24712,1
67294,0
41962,0
54407,0
19058,1
70275,0
7946,0
75397,0
54644,0
66670,1
60023,0
4967,0
73453,0
37157,0
21053,0
24882,0
2334,1
84645,0
80627,0
11504,0
55758,0
81371,0
59460,0
2021,1
88517,0
59466,0
99,0
49479,0
15467,0
66769,0
38964,1
28684,0
46379,1
21800,0
47628,0
32836,1
2950,0
38618,0
76971,0
16975,0
85459,0
84375,0
28590,0
23713,0
77728,0
44053,0
82470,0
6485,0
82831,0
27716,0
8059,0
56537,0
79611,0
13675,1
87844,1
27172,0
50398,0
70447,0
38978,1
3309,0
77251,0
428,1
2286,0
39730,0
27437,0
30422,0
12973,1
19919,1
78988,0
34475,0
8730,0
20534,1
5369,0
55008,0
77255,0
51351,0
835,0
15369,0
45159,0
21373,0
76449,0
45737,0
88418,0
72496,0
10618,1
76311,0
17113,0
24748,0
55268,0
63623,0
54057,0
49190,0
64764,0
16887,0
8066,0
27626,0
19453,0
31702,0
12441,0
82066,0
83208,0
58117,0
36575,0
40987,0
13124,1
73399,0
39726,1
52047,0
82275,0
11884,0
88399,0
61656,0
79633,0
86529,0
62578,0
67464,0
60175,0
15574,1
58291,0
21277,0
49626,0
79584,0
33785,0
42813,0
24921,0
81880,0
11951,0
45663,1
38344,0
8902,0
32555,0
28799,1
76719,1
68196,0
69282,0
9724,0
63645,0
35724,0
86916,0
18630,1
45416,0
21230,0
49243,0
75497,0
73683,0
83464,0
78021,0
76220,0
15619,0
13844,0
19431,0
18875,1
40832,0
17711,0
74785,0
68777,0
9584,0
4365,0
51932,0
65822,0
25711,1
20572,0
74880,0
11296,0
67042,0
40296,0
45090,0
29684,1
17867,1
12936,0
52370,0
71084,0
81621,0
31717,0
17550,0
1923,0
27443,0
65381,0
15507,1
56225,0
45132,0
28933,0
25906,0
52072,0
57087,0
6259,0
17405,0
1440,0
24610,1
70855,0
87992,0
50689,0
43788,0
37449,0
27550,0
48287,0
33323,0
41466,0
1687,0
25990,0
51365,1
10355,0
39410,0
74255,0
41721,0
902,0
26989,1
29306,0
35593,0
3529,0
74596,1
62240,0
68516,0
20173,0
82235,1
54310,0
1599,0
53186,0
76618,0
70741,0
72872,1
6512,0
38248,0
29620,0
37460,0
68678,0
42247,0
46641,0
42220,0
67890,0
44285,0
80088,0
17128,0
69644,0
36827,0
17509,0
65730,0
53691,0
64505,0
46381,0
76834,0
56967,0
79141,1
48076,1
1584,0
77654,0
48178,0
40708,1
9096,0
23849,0
29155,0
76161,0
1141,0
14674,1
44669,1
11531,0
3223,0
37405,0
55454,0
40689,0
73753,1
49628,0
87852,0
68025,0
17808,0
19794,1
61577,0
14300,0
75442,0
7183,1
32668,1
35436,0
3678,0
30175,1
36409,0
42483,0
43805,1
5699,1
72753,0
57409,0
16119,0
49923,0
67955,0
25967,0
26173,0
62367,0
37151,0
41797,1
6257,0
72138,0
44913,1
84213,0
48507,0
36053,0
440,0
30360,0
40339,0
78933,0
42191,0
9756,1
45005,0
65757,0
2727,0
2799,0
43955,0
5485,0
18829,1
65117,0
79576,0
73215,0
12059,1
27233,0
45296,1
16719,0
82074,0
26366,0
87065,1
74815,1
62722,1
69407,0
72694,1
81048,0
16770,0
53631,1
17958,1
44290,0
63455,0
62850,0
14661,1
49527,0
12905,0
65676,0
4129,0
13761,1
72878,0
27240,0
41696,0
47942,0
9410,0
59561,0
37480,0
15566,0
25807,0
1816,0
44126,0
31868,0
61972,0
36172,0
37091,0
24466,0
29587,0
37023,0
2901,0
60590,0
62948,0
67533,0
68996,0
68663,1
51157,0
21493,1
8761,0
64176,0
69540,0
17600,1
81240,0
48207,0
38580,0
49974,0
1631,0
41729,0
16648,0
33143,0
34807,0
86548,1
76561,0
63099,0
84541,0
39124,0
79554,0
79838,0
81184,0
80747,0
2843,0
13987,0
2216,0
37548,0
26146,0
71869,0
55475,0
16421,0
32528,0
1668,0
2827,1
8480,0
8107,0
9529,0
80327,0
25516,0
72018,0
19711,0
73777,0
41108,0
80338,0
37596,1
67133,0
5587,0
49798,0
48240,0
71263,1
34882,0
4765,0
80275,0
75717,0
46032,0
47908,0
37770,0
69216,0
74873,0
36577,0
6578,0
68336,1
8266,0
40501,0
11939,0
44923,0
68319,0
68892,0
53985,0
52069,0
2865,0
66808,0
71599,0
4878,0
63886,0
63999,0
19971,1
58644,0
19729,0
62314,0
5938,0
2468,1
67764,0
36568,0
84622,0
12160,0
78425,0
57581,1
8783,0
58877,0
47465,0
56300,0
53671,0
33421,0
84566,0
60753,0
29950,0
43976,0
11567,0
66971,0
81053,0
278,0
34158,0
74092,0
27417,0
79534,0
86410,0
53054,0
51148,0
40145,1
79115,0
58619,0
43358,0
71482,0
18383,1
15126,0
56471,0
